index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
4392,-2.8628268,56.0087822,9,Prestonpans to North Berwick,16.5,26.4,3
4393,-2.8623756,56.0089145,9,Prestonpans to North Berwick,16.5,26.4,3
4394,-2.8617739,56.0090666,9,Prestonpans to North Berwick,16.5,26.4,3
4395,-2.8611983,56.0091761,9,Prestonpans to North Berwick,16.5,26.4,3
4396,-2.8609801,56.009215,9,Prestonpans to North Berwick,16.5,26.4,3
4397,-2.8591926,56.0094622,9,Prestonpans to North Berwick,16.5,26.4,3
4398,-2.8590443,56.0094851,9,Prestonpans to North Berwick,16.5,26.4,3
4399,-2.8589577,56.0095103,9,Prestonpans to North Berwick,16.5,26.4,3
4400,-2.8589233,56.0095789,9,Prestonpans to North Berwick,16.5,26.4,3
4401,-2.8590685,56.0097605,9,Prestonpans to North Berwick,16.5,26.4,3
4402,-2.8596772,56.0102581,9,Prestonpans to North Berwick,16.5,26.4,3
4403,-2.8597444,56.0103774,9,Prestonpans to North Berwick,16.5,26.4,3
4404,-2.8597604,56.010431,9,Prestonpans to North Berwick,16.5,26.4,3
4405,-2.8597298,56.0104959,9,Prestonpans to North Berwick,16.5,26.4,3
4406,-2.8596826,56.0105356,9,Prestonpans to North Berwick,16.5,26.4,3
4407,-2.8595393,56.0105744,9,Prestonpans to North Berwick,16.5,26.4,3
4408,-2.859373,56.0105883,9,Prestonpans to North Berwick,16.5,26.4,3
4409,-2.859143,56.0106024,9,Prestonpans to North Berwick,16.5,26.4,3
4410,-2.858705,56.0106484,9,Prestonpans to North Berwick,16.5,26.4,3
4411,-2.8584283,56.0107129,9,Prestonpans to North Berwick,16.5,26.4,3
4412,-2.8581106,56.0108205,9,Prestonpans to North Berwick,16.5,26.4,3
4413,-2.8570845,56.0112758,9,Prestonpans to North Berwick,16.5,26.4,3
4414,-2.8568243,56.0113586,9,Prestonpans to North Berwick,16.5,26.4,3
4415,-2.856494,56.0114568,9,Prestonpans to North Berwick,16.5,26.4,3
4416,-2.8526441,56.012404,9,Prestonpans to North Berwick,16.5,26.4,3
4417,-2.8524379,56.0124431,9,Prestonpans to North Berwick,16.5,26.4,3
4418,-2.8522286,56.0124659,9,Prestonpans to North Berwick,16.5,26.4,3
4419,-2.8514247,56.0125414,9,Prestonpans to North Berwick,16.5,26.4,3
4420,-2.8511771,56.0125979,9,Prestonpans to North Berwick,16.5,26.4,3
4421,-2.8509078,56.0126783,9,Prestonpans to North Berwick,16.5,26.4,3
4422,-2.850432,56.0129065,9,Prestonpans to North Berwick,16.5,26.4,3
4423,-2.8501611,56.0130628,9,Prestonpans to North Berwick,16.5,26.4,3
4424,-2.8499944,56.013204,9,Prestonpans to North Berwick,16.5,26.4,3
4425,-2.8498964,56.0133622,9,Prestonpans to North Berwick,16.5,26.4,3
4426,-2.8497059,56.0138314,9,Prestonpans to North Berwick,16.5,26.4,3
4427,-2.8495609,56.0140798,9,Prestonpans to North Berwick,16.5,26.4,3
4428,-2.8494516,56.0141963,9,Prestonpans to North Berwick,16.5,26.4,3
4429,-2.8492203,56.0143451,9,Prestonpans to North Berwick,16.5,26.4,3
4430,-2.8490367,56.0144214,9,Prestonpans to North Berwick,16.5,26.4,3
4431,-2.8487356,56.0144867,9,Prestonpans to North Berwick,16.5,26.4,3
4432,-2.8485194,56.0145085,9,Prestonpans to North Berwick,16.5,26.4,3
