index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
927,-4.1535137,55.941777,3,Strathblane to Kilsyth,13,20.8,2.5
928,-4.1534668,55.9415628,3,Strathblane to Kilsyth,13,20.8,2.5
929,-4.1533026,55.9414786,3,Strathblane to Kilsyth,13,20.8,2.5
930,-4.1531007,55.9414315,3,Strathblane to Kilsyth,13,20.8,2.5
931,-4.1528972,55.9414083,3,Strathblane to Kilsyth,13,20.8,2.5
932,-4.1526488,55.941352,3,Strathblane to Kilsyth,13,20.8,2.5
933,-4.1521034,55.9410809,3,Strathblane to Kilsyth,13,20.8,2.5
934,-4.1513858,55.9407274,3,Strathblane to Kilsyth,13,20.8,2.5
935,-4.1509435,55.9403571,3,Strathblane to Kilsyth,13,20.8,2.5
936,-4.1506306,55.9401887,3,Strathblane to Kilsyth,13,20.8,2.5
937,-4.1506668,55.9404548,3,Strathblane to Kilsyth,13,20.8,2.5
938,-4.1507527,55.9414282,3,Strathblane to Kilsyth,13,20.8,2.5
939,-4.1506217,55.9418803,3,Strathblane to Kilsyth,13,20.8,2.5
940,-4.1500477,55.9424706,3,Strathblane to Kilsyth,13,20.8,2.5
941,-4.1479347,55.9432866,3,Strathblane to Kilsyth,13,20.8,2.5
942,-4.1465432,55.9435443,3,Strathblane to Kilsyth,13,20.8,2.5
943,-4.1435283,55.9441198,3,Strathblane to Kilsyth,13,20.8,2.5
944,-4.1423945,55.9442572,3,Strathblane to Kilsyth,13,20.8,2.5
945,-4.1417623,55.9443893,3,Strathblane to Kilsyth,13,20.8,2.5
946,-4.1410487,55.9446021,3,Strathblane to Kilsyth,13,20.8,2.5
947,-4.1402749,55.9449706,3,Strathblane to Kilsyth,13,20.8,2.5
948,-4.1394225,55.9455972,3,Strathblane to Kilsyth,13,20.8,2.5
949,-4.1382523,55.9463073,3,Strathblane to Kilsyth,13,20.8,2.5
950,-4.1371361,55.9468704,3,Strathblane to Kilsyth,13,20.8,2.5
951,-4.1362929,55.9472027,3,Strathblane to Kilsyth,13,20.8,2.5
952,-4.1353938,55.947497,3,Strathblane to Kilsyth,13,20.8,2.5
953,-4.1338788,55.9479787,3,Strathblane to Kilsyth,13,20.8,2.5
954,-4.1334162,55.9480752,3,Strathblane to Kilsyth,13,20.8,2.5
955,-4.1327618,55.9480722,3,Strathblane to Kilsyth,13,20.8,2.5
956,-4.132345,55.9480033,3,Strathblane to Kilsyth,13,20.8,2.5
957,-4.1316391,55.9479208,3,Strathblane to Kilsyth,13,20.8,2.5
958,-4.1307486,55.9478684,3,Strathblane to Kilsyth,13,20.8,2.5
959,-4.1300204,55.9478893,3,Strathblane to Kilsyth,13,20.8,2.5
960,-4.1290893,55.9479851,3,Strathblane to Kilsyth,13,20.8,2.5
961,-4.1276033,55.9481826,3,Strathblane to Kilsyth,13,20.8,2.5
962,-4.1257046,55.9482647,3,Strathblane to Kilsyth,13,20.8,2.5
963,-4.1249725,55.9482232,3,Strathblane to Kilsyth,13,20.8,2.5
964,-4.1241503,55.9482428,3,Strathblane to Kilsyth,13,20.8,2.5
965,-4.1228447,55.9483888,3,Strathblane to Kilsyth,13,20.8,2.5
966,-4.1204654,55.9485004,3,Strathblane to Kilsyth,13,20.8,2.5
967,-4.1181892,55.9484403,3,Strathblane to Kilsyth,13,20.8,2.5
968,-4.1169179,55.9483372,3,Strathblane to Kilsyth,13,20.8,2.5
969,-4.1137312,55.9479164,3,Strathblane to Kilsyth,13,20.8,2.5
970,-4.1117341,55.9477892,3,Strathblane to Kilsyth,13,20.8,2.5
971,-4.1108036,55.9478149,3,Strathblane to Kilsyth,13,20.8,2.5
972,-4.1099058,55.947903,3,Strathblane to Kilsyth,13,20.8,2.5
973,-4.1092832,55.9480498,3,Strathblane to Kilsyth,13,20.8,2.5
974,-4.1080774,55.9483433,3,Strathblane to Kilsyth,13,20.8,2.5
975,-4.1058031,55.9489815,3,Strathblane to Kilsyth,13,20.8,2.5
976,-4.1028568,55.9500036,3,Strathblane to Kilsyth,13,20.8,2.5
977,-4.1012742,55.950575,3,Strathblane to Kilsyth,13,20.8,2.5
978,-4.1011226,55.9506318,3,Strathblane to Kilsyth,13,20.8,2.5
979,-4.1000956,55.9510329,3,Strathblane to Kilsyth,13,20.8,2.5
980,-4.0990209,55.9513778,3,Strathblane to Kilsyth,13,20.8,2.5
981,-4.0982411,55.9515833,3,Strathblane to Kilsyth,13,20.8,2.5
982,-4.0976688,55.9517902,3,Strathblane to Kilsyth,13,20.8,2.5
983,-4.097304,55.9520676,3,Strathblane to Kilsyth,13,20.8,2.5
984,-4.0970789,55.9523058,3,Strathblane to Kilsyth,13,20.8,2.5
985,-4.0968657,55.9527287,3,Strathblane to Kilsyth,13,20.8,2.5
986,-4.0967777,55.95304,3,Strathblane to Kilsyth,13,20.8,2.5
987,-4.0967965,55.9538239,3,Strathblane to Kilsyth,13,20.8,2.5
988,-4.0967974,55.9543091,3,Strathblane to Kilsyth,13,20.8,2.5
989,-4.0968303,55.9547531,3,Strathblane to Kilsyth,13,20.8,2.5
990,-4.0967205,55.9549954,3,Strathblane to Kilsyth,13,20.8,2.5
991,-4.0965638,55.9551943,3,Strathblane to Kilsyth,13,20.8,2.5
992,-4.0960233,55.9556201,3,Strathblane to Kilsyth,13,20.8,2.5
993,-4.095653,55.955828,3,Strathblane to Kilsyth,13,20.8,2.5
994,-4.0951918,55.9560094,3,Strathblane to Kilsyth,13,20.8,2.5
995,-4.0943498,55.9562656,3,Strathblane to Kilsyth,13,20.8,2.5
996,-4.0936746,55.9564279,3,Strathblane to Kilsyth,13,20.8,2.5
997,-4.0926445,55.9566814,3,Strathblane to Kilsyth,13,20.8,2.5
998,-4.09211,55.9568279,3,Strathblane to Kilsyth,13,20.8,2.5
999,-4.0913833,55.957081,3,Strathblane to Kilsyth,13,20.8,2.5
1000,-4.0907325,55.9572871,3,Strathblane to Kilsyth,13,20.8,2.5
1001,-4.0903288,55.9573459,3,Strathblane to Kilsyth,13,20.8,2.5
1002,-4.0898516,55.9573664,3,Strathblane to Kilsyth,13,20.8,2.5
1003,-4.0885734,55.9573477,3,Strathblane to Kilsyth,13,20.8,2.5
1004,-4.0879985,55.9573947,3,Strathblane to Kilsyth,13,20.8,2.5
1005,-4.087535,55.9574734,3,Strathblane to Kilsyth,13,20.8,2.5
1006,-4.0871797,55.9575538,3,Strathblane to Kilsyth,13,20.8,2.5
1007,-4.0865612,55.9577364,3,Strathblane to Kilsyth,13,20.8,2.5
1008,-4.0859896000000004,55.9579841,3,Strathblane to Kilsyth,13,20.8,2.5
1009,-4.0856117,55.9581722,3,Strathblane to Kilsyth,13,20.8,2.5
1010,-4.0849902,55.9586905,3,Strathblane to Kilsyth,13,20.8,2.5
1011,-4.0821217,55.9611442,3,Strathblane to Kilsyth,13,20.8,2.5
1012,-4.0815163,55.9615582,3,Strathblane to Kilsyth,13,20.8,2.5
1013,-4.080948,55.9618349,3,Strathblane to Kilsyth,13,20.8,2.5
1014,-4.0805329,55.9619921,3,Strathblane to Kilsyth,13,20.8,2.5
1015,-4.0798352,55.9621611,3,Strathblane to Kilsyth,13,20.8,2.5
1016,-4.0790411,55.9623329,3,Strathblane to Kilsyth,13,20.8,2.5
1017,-4.0785304,55.9624984,3,Strathblane to Kilsyth,13,20.8,2.5
1018,-4.0772944,55.9629051,3,Strathblane to Kilsyth,13,20.8,2.5
1019,-4.0764011,55.9631284,3,Strathblane to Kilsyth,13,20.8,2.5
1020,-4.0747863,55.9632487,3,Strathblane to Kilsyth,13,20.8,2.5
1021,-4.0729051,55.9633947,3,Strathblane to Kilsyth,13,20.8,2.5
1022,-4.0715477,55.9641972,3,Strathblane to Kilsyth,13,20.8,2.5
1023,-4.0708179,55.9644856,3,Strathblane to Kilsyth,13,20.8,2.5
1024,-4.0697775,55.9648397,3,Strathblane to Kilsyth,13,20.8,2.5
1025,-4.069005,55.9653502,3,Strathblane to Kilsyth,13,20.8,2.5
1026,-4.0686266,55.9654626,3,Strathblane to Kilsyth,13,20.8,2.5
1027,-4.0682239,55.9654648,3,Strathblane to Kilsyth,13,20.8,2.5
1028,-4.0676484,55.9653016,3,Strathblane to Kilsyth,13,20.8,2.5
1029,-4.0671416,55.9647776,3,Strathblane to Kilsyth,13,20.8,2.5
1030,-4.0667571,55.9644929,3,Strathblane to Kilsyth,13,20.8,2.5
1031,-4.0661225,55.964288,3,Strathblane to Kilsyth,13,20.8,2.5
1032,-4.0655557,55.9642424,3,Strathblane to Kilsyth,13,20.8,2.5
1033,-4.064185,55.9643524,3,Strathblane to Kilsyth,13,20.8,2.5
1034,-4.0630137,55.9643816,3,Strathblane to Kilsyth,13,20.8,2.5
1035,-4.0622016,55.9645115,3,Strathblane to Kilsyth,13,20.8,2.5
1036,-4.0613694,55.9645886,3,Strathblane to Kilsyth,13,20.8,2.5
1037,-4.060504,55.9645387,3,Strathblane to Kilsyth,13,20.8,2.5
1038,-4.0596343,55.9644168,3,Strathblane to Kilsyth,13,20.8,2.5
1039,-4.0586418,55.9642207,3,Strathblane to Kilsyth,13,20.8,2.5
1040,-4.0582675,55.9642711,3,Strathblane to Kilsyth,13,20.8,2.5
1041,-4.058071,55.9643825,3,Strathblane to Kilsyth,13,20.8,2.5
1042,-4.0572983,55.9659387,3,Strathblane to Kilsyth,13,20.8,2.5
1043,-4.0571059,55.9661999,3,Strathblane to Kilsyth,13,20.8,2.5
1044,-4.0568737,55.9663631,3,Strathblane to Kilsyth,13,20.8,2.5
1045,-4.0565593,55.9664955,3,Strathblane to Kilsyth,13,20.8,2.5
1046,-4.054916,55.9669192,3,Strathblane to Kilsyth,13,20.8,2.5
1047,-4.0545137,55.9670787,3,Strathblane to Kilsyth,13,20.8,2.5
1048,-4.0542404,55.9672503,3,Strathblane to Kilsyth,13,20.8,2.5
1049,-4.0538499,55.9676778,3,Strathblane to Kilsyth,13,20.8,2.5
1050,-4.0534997,55.9679954,3,Strathblane to Kilsyth,13,20.8,2.5
1051,-4.0531194,55.9681757,3,Strathblane to Kilsyth,13,20.8,2.5
1052,-4.0529289,55.9682136,3,Strathblane to Kilsyth,13,20.8,2.5
1053,-4.0519571,55.9681236,3,Strathblane to Kilsyth,13,20.8,2.5
1054,-4.0516878,55.9680348,3,Strathblane to Kilsyth,13,20.8,2.5
