index,longitude,latitude,section,route,distance_miles,distance_kilometers,avg_time_to_complete
1267,-3.8609262,55.9958224,4,Kilsyth to Falkirk,13,20.8,2.5
1268,-3.8607492,55.9958584,4,Kilsyth to Falkirk,13,20.8,2.5
1269,-3.8605775,55.9958674,4,Kilsyth to Falkirk,13,20.8,2.5
1270,-3.8602879,55.9958134,4,Kilsyth to Falkirk,13,20.8,2.5
1271,-3.8599882,55.995714,4,Kilsyth to Falkirk,13,20.8,2.5
1272,-3.8598533,55.9956244,4,Kilsyth to Falkirk,13,20.8,2.5
1273,-3.859779,55.995453,4,Kilsyth to Falkirk,13,20.8,2.5
1274,-3.8597031,55.9954294,4,Kilsyth to Falkirk,13,20.8,2.5
1275,-3.8588502,55.9954804,4,Kilsyth to Falkirk,13,20.8,2.5
1276,-3.8580785,55.99554,4,Kilsyth to Falkirk,13,20.8,2.5
1277,-3.8575037,55.9955404,4,Kilsyth to Falkirk,13,20.8,2.5
1278,-3.8566677,55.995504,4,Kilsyth to Falkirk,13,20.8,2.5
1279,-3.8560553,55.9955224,4,Kilsyth to Falkirk,13,20.8,2.5
1280,-3.855745,55.995465,4,Kilsyth to Falkirk,13,20.8,2.5
1281,-3.8554867,55.9953424,4,Kilsyth to Falkirk,13,20.8,2.5
1282,-3.8554116,55.9951084,4,Kilsyth to Falkirk,13,20.8,2.5
1283,-3.8554384,55.9949044,4,Kilsyth to Falkirk,13,20.8,2.5
1284,-3.8554331,55.9947814,4,Kilsyth to Falkirk,13,20.8,2.5
1285,-3.8550583,55.9947359,4,Kilsyth to Falkirk,13,20.8,2.5
1286,-3.8546874,55.9946704,4,Kilsyth to Falkirk,13,20.8,2.5
1287,-3.854538,55.9948919,4,Kilsyth to Falkirk,13,20.8,2.5
1288,-3.8543288000000002,55.9950869,4,Kilsyth to Falkirk,13,20.8,2.5
1289,-3.8540437,55.9955224,4,Kilsyth to Falkirk,13,20.8,2.5
1290,-3.854446,55.9956574,4,Kilsyth to Falkirk,13,20.8,2.5
1291,-3.854623,55.9957654,4,Kilsyth to Falkirk,13,20.8,2.5
1292,-3.8547089,55.9959394,4,Kilsyth to Falkirk,13,20.8,2.5
1293,-3.8546676,55.9959493,4,Kilsyth to Falkirk,13,20.8,2.5
1294,-3.8548183,55.9961459,4,Kilsyth to Falkirk,13,20.8,2.5
1295,-3.8547786,55.9961824,4,Kilsyth to Falkirk,13,20.8,2.5
1296,-3.8548054,55.9963354,4,Kilsyth to Falkirk,13,20.8,2.5
1297,-3.8548269,55.9964374,4,Kilsyth to Falkirk,13,20.8,2.5
1298,-3.8547787,55.9964943,4,Kilsyth to Falkirk,13,20.8,2.5
1299,-3.8546964,55.9964735,4,Kilsyth to Falkirk,13,20.8,2.5
1300,-3.8534852,55.9964707,4,Kilsyth to Falkirk,13,20.8,2.5
1301,-3.8519826,55.9965972,4,Kilsyth to Falkirk,13,20.8,2.5
1302,-3.8515705,55.9966056,4,Kilsyth to Falkirk,13,20.8,2.5
1303,-3.8508267,55.9966647,4,Kilsyth to Falkirk,13,20.8,2.5
1304,-3.8503292,55.9966478,4,Kilsyth to Falkirk,13,20.8,2.5
1305,-3.850098,55.9966787,4,Kilsyth to Falkirk,13,20.8,2.5
1306,-3.8496457,55.9968867,4,Kilsyth to Falkirk,13,20.8,2.5
1307,-3.8494045,55.9970132,4,Kilsyth to Falkirk,13,20.8,2.5
1308,-3.849113,55.9972099,4,Kilsyth to Falkirk,13,20.8,2.5
1309,-3.848907,55.9973813,4,Kilsyth to Falkirk,13,20.8,2.5
1310,-3.8484547,55.9976736,4,Kilsyth to Falkirk,13,20.8,2.5
1311,-3.8480677,55.9978619,4,Kilsyth to Falkirk,13,20.8,2.5
1312,-3.847741,55.9979265,4,Kilsyth to Falkirk,13,20.8,2.5
1313,-3.8472234,55.9979968,4,Kilsyth to Falkirk,13,20.8,2.5
1314,-3.8469219,55.9981233,4,Kilsyth to Falkirk,13,20.8,2.5
1315,-3.8463942,55.9983593,4,Kilsyth to Falkirk,13,20.8,2.5
1316,-3.8456519,55.9986354,4,Kilsyth to Falkirk,13,20.8,2.5
1317,-3.8451328,55.9988315,4,Kilsyth to Falkirk,13,20.8,2.5
1318,-3.8448523,55.9988716,4,Kilsyth to Falkirk,13,20.8,2.5
1319,-3.8447799,55.9989198,4,Kilsyth to Falkirk,13,20.8,2.5
1320,-3.8445843,55.9989705,4,Kilsyth to Falkirk,13,20.8,2.5
1321,-3.8443847,55.998942,4,Kilsyth to Falkirk,13,20.8,2.5
1322,-3.8441225,55.9988435,4,Kilsyth to Falkirk,13,20.8,2.5
1323,-3.8437898,55.9988151,4,Kilsyth to Falkirk,13,20.8,2.5
1324,-3.8432888,55.998837,4,Kilsyth to Falkirk,13,20.8,2.5
1325,-3.8429561,55.9988129,4,Kilsyth to Falkirk,13,20.8,2.5
1326,-3.8426352,55.9988151,4,Kilsyth to Falkirk,13,20.8,2.5
1327,-3.8421929,55.9987757,4,Kilsyth to Falkirk,13,20.8,2.5
1328,-3.8419737,55.9988107,4,Kilsyth to Falkirk,13,20.8,2.5
1329,-3.8420011,55.9989398,4,Kilsyth to Falkirk,13,20.8,2.5
1330,-3.8420951,55.9990821,4,Kilsyth to Falkirk,13,20.8,2.5
1331,-3.8422438,55.9992243,4,Kilsyth to Falkirk,13,20.8,2.5
1332,-3.8422868,55.9993403,4,Kilsyth to Falkirk,13,20.8,2.5
1333,-3.842098,55.9994345,4,Kilsyth to Falkirk,13,20.8,2.5
1334,-3.8417638,55.9995052,4,Kilsyth to Falkirk,13,20.8,2.5
1335,-3.8414219,55.9995461,4,Kilsyth to Falkirk,13,20.8,2.5
1336,-3.8412604,55.9996054,4,Kilsyth to Falkirk,13,20.8,2.5
1337,-3.8410915,55.9997156,4,Kilsyth to Falkirk,13,20.8,2.5
1338,-3.8409632,55.9998357,4,Kilsyth to Falkirk,13,20.8,2.5
1339,-3.8408064,56.0000653,4,Kilsyth to Falkirk,13,20.8,2.5
1340,-3.8406156,55.999974,4,Kilsyth to Falkirk,13,20.8,2.5
1341,-3.8403025,55.9997469,4,Kilsyth to Falkirk,13,20.8,2.5
1342,-3.8402283,55.9995495,4,Kilsyth to Falkirk,13,20.8,2.5
1343,-3.840251,55.9994927,4,Kilsyth to Falkirk,13,20.8,2.5
1344,-3.8404752,55.9992117,4,Kilsyth to Falkirk,13,20.8,2.5
1345,-3.8405536,55.9991347,4,Kilsyth to Falkirk,13,20.8,2.5
1346,-3.8406835,55.9990024,4,Kilsyth to Falkirk,13,20.8,2.5
1347,-3.8407861,55.9988136,4,Kilsyth to Falkirk,13,20.8,2.5
1348,-3.8409019,55.9984624,4,Kilsyth to Falkirk,13,20.8,2.5
1349,-3.841058,55.9982551,4,Kilsyth to Falkirk,13,20.8,2.5
1350,-3.8409956,55.9982241,4,Kilsyth to Falkirk,13,20.8,2.5
1351,-3.8409514,55.9981922,4,Kilsyth to Falkirk,13,20.8,2.5
1352,-3.8409102,55.9981305,4,Kilsyth to Falkirk,13,20.8,2.5
1353,-3.8409072,55.9980842,4,Kilsyth to Falkirk,13,20.8,2.5
1354,-3.8409291,55.998056,4,Kilsyth to Falkirk,13,20.8,2.5
1355,-3.841015,55.9980141,4,Kilsyth to Falkirk,13,20.8,2.5
1356,-3.8410536,55.9979995,4,Kilsyth to Falkirk,13,20.8,2.5
1357,-3.8410492,55.9979772,4,Kilsyth to Falkirk,13,20.8,2.5
1358,-3.8410059,55.9979598,4,Kilsyth to Falkirk,13,20.8,2.5
1359,-3.8409415,55.99793,4,Kilsyth to Falkirk,13,20.8,2.5
1360,-3.8409566,55.9978939,4,Kilsyth to Falkirk,13,20.8,2.5
1361,-3.8409619,55.9978766,4,Kilsyth to Falkirk,13,20.8,2.5
1362,-3.840989,55.9978564,4,Kilsyth to Falkirk,13,20.8,2.5
1363,-3.8408633,55.9977247,4,Kilsyth to Falkirk,13,20.8,2.5
1364,-3.8404448,55.9977515,4,Kilsyth to Falkirk,13,20.8,2.5
1365,-3.8392244,55.997846,4,Kilsyth to Falkirk,13,20.8,2.5
1366,-3.837548,55.9979465,4,Kilsyth to Falkirk,13,20.8,2.5
1367,-3.8359414,55.9980725,4,Kilsyth to Falkirk,13,20.8,2.5
1368,-3.8349141,55.9981627,4,Kilsyth to Falkirk,13,20.8,2.5
1369,-3.8344447,55.99817,4,Kilsyth to Falkirk,13,20.8,2.5
1370,-3.834246,55.9981874,4,Kilsyth to Falkirk,13,20.8,2.5
1371,-3.8341965,55.9981208,4,Kilsyth to Falkirk,13,20.8,2.5
